"good" "purpose" "fico" "loan_amnt" "income"
"good" "debt_consolidation" 702 35000 130000
"good" "other" 667 10000 NA
"good" "debt_consolidation" 702 10150 69000
"good" "other" 687 5000 NA
"good" "debt_consolidation" 692 12000 72000
"good" "other" 692 4000 NA
"good" "home_improvement" 772 3000 58000
"good" "debt_consolidation" 772 15000 NA
"good" "debt_consolidation" 692 1500 NA
"good" "debt_consolidation" 697 18000 125000
"good" "debt_consolidation" 712 13000 75000
"good" "medical" 812 15000 NA
"bad" "debt_consolidation" 692 15000 89004
"good" "debt_consolidation" 777 15000 53000
"good" "other" 802 3000 NA
"good" "debt_consolidation" 672 2400 NA
"good" "major_purchase" 812 9600 87292
"good" "other" 717 24000 93000
"good" "other" 732 20000 83004
"bad" "small_business" 757 29100 52000
"good" "debt_consolidation" 732 9650 NA
"good" "debt_consolidation" 722 12000 NA
"bad" "debt_consolidation" 792 20000 NA
"good" "debt_consolidation" 762 10800 NA
"good" "debt_consolidation" 667 2700 NA
"good" "other" 717 12000 56755
"good" "other" 742 4200 NA
"good" "debt_consolidation" 697 12025 1e+05
"good" "debt_consolidation" 717 3200 NA
"good" "debt_consolidation" 712 8500 NA
"good" "other" 692 12000 NA
"good" "debt_consolidation" 727 25000 192000
"bad" "debt_consolidation" 782 12000 53102
"good" "debt_consolidation" 747 4250 35000
"good" "debt_consolidation" 662 9600 NA
"good" "debt_consolidation" 742 9000 250000
"good" "small_business" 707 10175 60000
"good" "debt_consolidation" 682 32000 75000
"good" "medical" 777 2400 NA
"bad" "debt_consolidation" 702 12000 NA
"good" "debt_consolidation" 777 9000 62000
"bad" "other" 752 8000 23004
"good" "debt_consolidation" 702 6000 NA
"good" "small_business" 707 3200 12000
"good" "debt_consolidation" 722 25000 60000
"good" "other" 667 6000 50000
"good" "debt_consolidation" 677 11800 94000
"good" "debt_consolidation" 717 14000 NA
"good" "major_purchase" 747 8000 NA
"good" "debt_consolidation" 802 12000 35100
"good" "debt_consolidation" 722 18825 NA
"good" "vacation_wedding" 662 5000 55000
"bad" "debt_consolidation" 757 25000 60000
"bad" "debt_consolidation" 692 4925 120000
"good" "other" 717 35000 120000
"good" "debt_consolidation" 732 8000 57192
"good" "debt_consolidation" 767 12000 NA
"good" "debt_consolidation" 722 8500 NA
"good" "other" 682 3400 48000
"good" "small_business" 662 3000 NA
"good" "debt_consolidation" 707 12000 NA
"good" "other" 682 8000 NA
"good" "major_purchase" 797 16800 140000
"bad" "debt_consolidation" 702 12000 64000
"good" "major_purchase" 762 6500 69000
"good" "debt_consolidation" 702 5500 NA
"good" "debt_consolidation" 707 9750 39800
"good" "debt_consolidation" 702 25000 68500
"good" "other" 702 4800 32640
"good" "debt_consolidation" 782 10000 NA
"bad" "debt_consolidation" 752 32000 62000
"bad" "small_business" 712 1000 NA
"bad" "debt_consolidation" 697 10800 87000
"bad" "major_purchase" 712 7500 65000
"good" "other" 812 21000 42000
"good" "debt_consolidation" 717 6000 NA
"good" "debt_consolidation" 712 9600 52000
"good" "vacation_wedding" 677 2000 49029
"good" "debt_consolidation" 702 2725 57000
"good" "debt_consolidation" 742 7500 NA
"good" "other" 667 14400 56400
"good" "debt_consolidation" 667 8000 80000
"good" "debt_consolidation" 717 10425 60000
"good" "other" 752 20000 80000
"good" "debt_consolidation" 752 5375 50000
"good" "vacation_wedding" 752 3500 NA
"good" "debt_consolidation" 757 6400 NA
"good" "debt_consolidation" 767 25000 45996
"good" "debt_consolidation" 677 16400 44100
"good" "other" 662 2400 NA
"good" "other" 757 16000 69996
"good" "home_improvement" 752 15000 90000
"good" "debt_consolidation" 717 8000 82000
"good" "home_improvement" 812 20000 120000
"good" "vacation_wedding" 752 3000 80000
"good" "small_business" 767 11500 80000
"good" "debt_consolidation" 672 9600 90000
"good" "debt_consolidation" 762 6575 86000
"good" "debt_consolidation" 672 10400 NA
"good" "other" 717 6000 NA
"good" "other" 662 2075 60000
"good" "home_improvement" 732 13175 NA
"good" "small_business" 727 13575 NA
"good" "debt_consolidation" 732 12500 NA
"good" "debt_consolidation" 697 14400 37100
"good" "home_improvement" 782 15000 NA
"good" "debt_consolidation" 732 12000 75000
"good" "other" 732 5600 67000
"good" "debt_consolidation" 682 4750 20400
"good" "major_purchase" 807 12000 172000
"good" "major_purchase" 787 10000 102000
"good" "debt_consolidation" 662 9550 41000
"good" "debt_consolidation" 757 25000 50000
"good" "major_purchase" 727 12000 30000
"good" "debt_consolidation" 737 20000 45996
"good" "other" 692 1100 14400
"good" "debt_consolidation" 672 12250 50000
"good" "major_purchase" 777 6000 70000
"good" "debt_consolidation" 692 35000 93000
"good" "debt_consolidation" 737 13750 65000
"bad" "debt_consolidation" 677 5400 60000
"good" "home_improvement" 757 25000 105000
"good" "major_purchase" 797 30000 64000
"good" "vacation_wedding" 677 7125 37460
"good" "home_improvement" 767 5000 NA
"good" "debt_consolidation" 672 4800 NA
"bad" "debt_consolidation" 672 2500 NA
"good" "other" 697 6800 60635
"good" "debt_consolidation" 727 12000 85000
"good" "other" 722 9000 NA
"good" "debt_consolidation" 702 14000 36000
"good" "small_business" 767 2200 30000
"good" "other" 692 6000 NA
"good" "home_improvement" 777 16000 NA
"bad" "debt_consolidation" 707 15000 36000
"bad" "debt_consolidation" 682 14000 NA
"bad" "home_improvement" 792 3200 NA
"good" "home_improvement" 742 6000 NA
"good" "vacation_wedding" 717 15000 73000
"good" "debt_consolidation" 772 20000 64000
"good" "small_business" 747 17000 NA
"good" "home_improvement" 667 5000 75000
"good" "debt_consolidation" 697 3450 45000
"good" "vacation_wedding" 732 3200 NA
"bad" "home_improvement" 707 9000 90300
"good" "debt_consolidation" 692 6000 50000
"good" "debt_consolidation" 662 14400 42996
"good" "debt_consolidation" 662 20000 160000
"good" "debt_consolidation" 742 5000 52000
"good" "debt_consolidation" 707 12675 NA
"good" "other" 782 4000 NA
"good" "vacation_wedding" 672 1000 33000
"bad" "debt_consolidation" 677 7700 1e+05
"good" "home_improvement" 777 10000 NA
"good" "debt_consolidation" 662 6600 47838
"good" "debt_consolidation" 732 6000 33000
"good" "debt_consolidation" 682 5750 85000
"bad" "debt_consolidation" 737 21000 66600
"good" "small_business" 732 35000 165000
"good" "debt_consolidation" 752 27400 108000
"good" "major_purchase" 697 4200 NA
"bad" "other" 697 31825 53000
"good" "major_purchase" 682 6000 NA
"bad" "other" 717 2500 110004
"good" "home_improvement" 742 20000 85000
"bad" "debt_consolidation" 707 7925 NA
"good" "debt_consolidation" 747 9750 33600
"good" "debt_consolidation" 702 20000 90000
"good" "small_business" 697 35000 1e+05
"good" "debt_consolidation" 732 16000 NA
"good" "debt_consolidation" 747 35000 65000
"good" "other" 732 14400 75000
"bad" "medical" 687 1000 NA
"bad" "medical" 727 5000 NA
"good" "home_improvement" 702 3000 88200
"good" "debt_consolidation" 702 13000 45000
"good" "debt_consolidation" 717 35000 115000
"good" "debt_consolidation" 747 10000 NA
"good" "other" 712 3000 NA
"good" "other" 707 5000 NA
"bad" "small_business" 747 25500 67000
"good" "debt_consolidation" 692 4200 NA
"good" "debt_consolidation" 692 7000 NA
"bad" "debt_consolidation" 727 7550 73000
"good" "debt_consolidation" 682 10500 115000
"good" "debt_consolidation" 692 12000 72000
"good" "vacation_wedding" 722 5000 NA
"good" "debt_consolidation" 737 12000 144000
"good" "other" 727 2800 NA
"bad" "home_improvement" 687 6725 42000
"good" "medical" 717 25000 NA
"good" "debt_consolidation" 702 8000 61000
"good" "major_purchase" 727 18000 94000
"good" "vacation_wedding" 752 8000 NA
"good" "debt_consolidation" 752 14000 NA
"bad" "debt_consolidation" 692 8325 NA
"good" "small_business" 732 12000 NA
"bad" "home_improvement" 677 5000 45000
"good" "other" 697 16800 NA
"good" "other" 717 6000 42000
"good" "debt_consolidation" 692 5000 68000
"good" "home_improvement" 742 6000 NA
"good" "debt_consolidation" 662 18400 61000
"good" "debt_consolidation" 752 35000 135000
"good" "debt_consolidation" 687 16800 72000
"good" "home_improvement" 662 4000 NA
"bad" "other" 672 2400 99999
"good" "debt_consolidation" 697 3000 43200
"good" "debt_consolidation" 722 9600 NA
"good" "debt_consolidation" 692 14000 32000
"good" "other" 687 6000 69528
"bad" "major_purchase" 677 4800 55000
"good" "small_business" 737 2800 36000
"good" "debt_consolidation" 702 12900 NA
"bad" "other" 677 7400 49995
"good" "debt_consolidation" 797 6600 NA
"good" "other" 687 1500 66661
"good" "home_improvement" 707 6000 NA
"good" "other" 712 19000 110000
"good" "debt_consolidation" 692 4350 NA
"good" "debt_consolidation" 782 10000 NA
"good" "home_improvement" 747 15000 93156
"good" "other" 692 12500 NA
"good" "debt_consolidation" 712 35000 94000
"good" "other" 727 1000 52000
"bad" "debt_consolidation" 722 2000 NA
"bad" "debt_consolidation" 757 12000 NA
"good" "debt_consolidation" 752 9000 NA
"good" "other" 662 3000 36000
"good" "debt_consolidation" 722 7200 NA
"good" "medical" 677 29275 199680
"good" "vacation_wedding" 692 6000 36000
"good" "home_improvement" 727 12000 NA
"good" "debt_consolidation" 717 7000 NA
"good" "debt_consolidation" 682 7800 NA
"good" "debt_consolidation" 707 8000 65000
"good" "debt_consolidation" 707 6000 130000
"good" "major_purchase" 807 4000 NA
"good" "debt_consolidation" 702 8500 NA
"good" "debt_consolidation" 682 15000 NA
"bad" "debt_consolidation" 692 30000 182004
"good" "debt_consolidation" 672 10625 NA
"good" "debt_consolidation" 777 15250 NA
"good" "other" 697 5000 NA
"good" "debt_consolidation" 707 4850 57900
"good" "debt_consolidation" 732 14000 145000
"good" "debt_consolidation" 672 15000 62000
"good" "debt_consolidation" 772 35000 92500
"good" "debt_consolidation" 752 6000 NA
"good" "other" 742 7000 53160
"good" "home_improvement" 727 11000 62400
"good" "debt_consolidation" 737 15425 NA
"good" "home_improvement" 737 1400 NA
"good" "other" 677 5000 NA
"good" "home_improvement" 747 6000 NA
"good" "debt_consolidation" 717 7000 NA
"good" "debt_consolidation" 747 9000 NA
"good" "debt_consolidation" 722 10200 NA
"bad" "debt_consolidation" 782 30000 134000
"bad" "debt_consolidation" 707 18000 70000
"good" "debt_consolidation" 692 11000 47110
"good" "medical" 817 6000 NA
"good" "debt_consolidation" 702 16000 65000
"good" "debt_consolidation" 727 15000 NA
"good" "debt_consolidation" 697 12000 70000
"good" "home_improvement" 712 4000 64800
"good" "debt_consolidation" 687 8000 48000
"bad" "other" 787 9000 NA
"good" "debt_consolidation" 732 6250 34800
"good" "other" 767 7500 125000
"bad" "major_purchase" 682 8000 NA
"good" "major_purchase" 697 2500 NA
"good" "debt_consolidation" 707 1750 87000
"bad" "debt_consolidation" 737 30000 65000
"good" "vacation_wedding" 807 15000 NA
"good" "debt_consolidation" 687 12000 NA
"good" "major_purchase" 737 7000 45000
"good" "debt_consolidation" 727 12200 NA
"good" "other" 672 5000 NA
"good" "major_purchase" 662 7200 41496
"good" "debt_consolidation" 672 7350 NA
"good" "debt_consolidation" 692 15000 61000
"good" "debt_consolidation" 732 35000 105600
"good" "debt_consolidation" 722 4000 40000
"good" "home_improvement" 787 30000 66984
"bad" "debt_consolidation" 712 5000 NA
"good" "debt_consolidation" 687 6600 37200
"good" "small_business" 812 35000 77100
"good" "debt_consolidation" 707 14400 57000
"good" "vacation_wedding" 662 1000 NA
"good" "debt_consolidation" 682 5300 NA
"good" "debt_consolidation" 742 21500 80000
"good" "debt_consolidation" 727 4200 NA
"bad" "debt_consolidation" 727 15000 NA
"good" "vacation_wedding" 707 3000 67000
"good" "major_purchase" 687 10000 NA
"good" "major_purchase" 687 5500 NA
"good" "debt_consolidation" 702 17000 NA
"good" "debt_consolidation" 707 15000 87000
"good" "home_improvement" 702 2700 NA
"bad" "other" 687 6000 NA
"good" "debt_consolidation" 762 20000 81000
"good" "debt_consolidation" 697 20000 48500
"good" "debt_consolidation" 742 11000 NA
"good" "home_improvement" 677 7000 NA
"good" "small_business" 787 6000 NA
"good" "major_purchase" 792 19000 62004
"bad" "small_business" 692 10800 31200
"good" "debt_consolidation" 672 10000 NA
"bad" "other" 687 2000 NA
"good" "debt_consolidation" 687 12000 NA
"bad" "debt_consolidation" 697 14125 40000
"good" "debt_consolidation" 727 5000 NA
"good" "home_improvement" 807 15000 1e+05
"good" "debt_consolidation" 707 9425 NA
"good" "debt_consolidation" 747 12000 55000
"good" "debt_consolidation" 747 12000 80000
"good" "debt_consolidation" 692 12000 NA
"good" "debt_consolidation" 667 12000 56400
"good" "debt_consolidation" 732 18000 NA
"good" "debt_consolidation" 667 4000 NA
"good" "home_improvement" 682 5000 60000
"good" "major_purchase" 697 2200 26880
"good" "debt_consolidation" 697 12000 NA
"good" "debt_consolidation" 767 6000 NA
"good" "debt_consolidation" 717 5000 33000
"good" "debt_consolidation" 667 31825 108000
"bad" "home_improvement" 732 5750 29120
"good" "major_purchase" 737 8800 NA
"good" "home_improvement" 712 10000 140000
"good" "debt_consolidation" 707 8400 56000
"bad" "other" 667 4800 58000
"good" "small_business" 752 8800 48000
"bad" "major_purchase" 712 16000 60000
"good" "debt_consolidation" 707 11025 NA
"good" "major_purchase" 727 20400 72000
"bad" "debt_consolidation" 717 17725 38220
"good" "debt_consolidation" 742 6950 NA
"good" "major_purchase" 782 3000 25000
"good" "vacation_wedding" 672 8000 75000
"bad" "home_improvement" 687 35000 135000
"good" "debt_consolidation" 812 14400 78000
"good" "debt_consolidation" 722 19425 34500
"good" "home_improvement" 782 12000 115000
"good" "other" 757 12000 37960
"good" "debt_consolidation" 762 12000 NA
"good" "debt_consolidation" 707 12400 75000
"good" "debt_consolidation" 727 18000 54000
"good" "debt_consolidation" 797 35000 90000
"good" "major_purchase" 662 1925 NA
"bad" "home_improvement" 712 25000 90000
"good" "debt_consolidation" 672 2100 NA
"good" "debt_consolidation" 742 13200 69567
"good" "other" 717 16000 45000
"good" "major_purchase" 802 5000 NA
"bad" "home_improvement" 722 18300 74900
"good" "debt_consolidation" 677 3000 52000
"good" "debt_consolidation" 677 1500 34942
"good" "debt_consolidation" 662 6400 75000
"good" "vacation_wedding" 752 15000 90000
"good" "home_improvement" 712 3000 49000
"good" "home_improvement" 752 8000 NA
"good" "debt_consolidation" 747 15000 110000
"good" "home_improvement" 797 10000 325000
"good" "major_purchase" 727 1450 NA
"good" "debt_consolidation" 702 10000 70000
"good" "debt_consolidation" 697 6000 63000
"good" "debt_consolidation" 697 9600 NA
"good" "debt_consolidation" 732 26000 85000
"good" "home_improvement" 787 12000 NA
"good" "debt_consolidation" 722 12000 NA
"good" "debt_consolidation" 672 20500 62000
"good" "home_improvement" 777 6000 67000
"good" "debt_consolidation" 782 10000 NA
"bad" "other" 682 1500 12000
"bad" "debt_consolidation" 677 12800 37000
"good" "debt_consolidation" 682 8000 NA
"good" "debt_consolidation" 697 2300 30000
"good" "debt_consolidation" 742 14400 57000
"bad" "other" 692 13250 36000
"good" "other" 682 3600 9600
"good" "debt_consolidation" 727 12250 NA
"good" "debt_consolidation" 692 6000 NA
"good" "debt_consolidation" 697 33000 150000
"good" "home_improvement" 757 12000 NA
"bad" "major_purchase" 672 6000 54902.52
"good" "debt_consolidation" 682 5000 105000
"bad" "debt_consolidation" 687 10000 43000
"bad" "debt_consolidation" 682 3000 NA
"good" "small_business" 787 16000 43000
"good" "debt_consolidation" 702 12000 39000
"good" "major_purchase" 727 6000 NA
"good" "debt_consolidation" 737 5000 28800
"good" "debt_consolidation" 782 5600 NA
"good" "other" 777 10000 68000
"good" "home_improvement" 737 12000 50000
"good" "home_improvement" 697 4000 NA
"good" "major_purchase" 782 2200 22000
"good" "debt_consolidation" 667 1000 NA
"good" "major_purchase" 687 5000 60000
"good" "debt_consolidation" 662 9000 55000
"good" "debt_consolidation" 732 35000 79750
"good" "other" 672 5000 NA
"good" "other" 727 2500 220000
"bad" "home_improvement" 682 14400 52000
"good" "home_improvement" 767 13000 NA
